Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
1970-01-01 00:00:00.000001993,A Bronx Tale,26.782,1589,popular,Drama,1970
1970-01-01 00:00:00.000001993,A Bronx Tale,26.782,1589,popular,Crime,1970
1970-01-01 00:00:00.000002021,Blood Moon,26.781,33,below_avg,Fantasy,1970
1970-01-01 00:00:00.000002021,Blood Moon,26.781,33,below_avg,Horror,1970
1970-01-01 00:00:00.000002018,The Mule,26.777,3994,average,Crime,1970
1970-01-01 00:00:00.000002018,The Mule,26.777,3994,average,Drama,1970
1970-01-01 00:00:00.000002018,The Mule,26.777,3994,average,Thriller,1970
1970-01-01 00:00:00.000002005,The Hitchhiker's Guide to the Galaxy,26.768,3217,average,Adventure,1970
1970-01-01 00:00:00.000002005,The Hitchhiker's Guide to the Galaxy,26.768,3217,average,Comedy,1970
1970-01-01 00:00:00.000002005,The Hitchhiker's Guide to the Galaxy,26.768,3217,average,Family,1970
1970-01-01 00:00:00.000002005,The Hitchhiker's Guide to the Galaxy,26.768,3217,average,Science Fiction,1970
1970-01-01 00:00:00.000002013,Only Lovers Left Alive,26.767,1734,popular,Drama,1970
1970-01-01 00:00:00.000002013,Only Lovers Left Alive,26.767,1734,popular,Romance,1970
1970-01-01 00:00:00.000002020,The Wrong Missy,26.763,895,below_avg,Comedy,1970
1970-01-01 00:00:00.000002020,The Wrong Missy,26.763,895,below_avg,Romance,1970
1970-01-01 00:00:00.000002021,Peligro en tu mirada,26.761,36,average,Drama,1970
1970-01-01 00:00:00.000002021,Peligro en tu mirada,26.761,36,average,Thriller,1970
1970-01-01 00:00:00.000002014,No Tears for the Dead,26.752,148,average,Action,1970
1970-01-01 00:00:00.000002014,No Tears for the Dead,26.752,148,average,Thriller,1970
1970-01-01 00:00:00.000002014,Life After Beth,26.75,535,not_popular,Romance,1970
1970-01-01 00:00:00.000002014,Life After Beth,26.75,535,not_popular,Comedy,1970
1970-01-01 00:00:00.000002014,Life After Beth,26.75,535,not_popular,Horror,1970
1970-01-01 00:00:00.000001992,Candyman,26.745,1155,below_avg,Drama,1970
1970-01-01 00:00:00.000001992,Candyman,26.745,1155,below_avg,Horror,1970
1970-01-01 00:00:00.000001992,Candyman,26.745,1155,below_avg,Thriller,1970
1970-01-01 00:00:00.000001983,Sexo Animal,26.743,2,not_popular,Drama,1970
1970-01-01 00:00:00.000001976,King Kong,26.729,628,below_avg,Adventure,1970
1970-01-01 00:00:00.000002017,Barbie Video Game Hero,26.726,182,average,Animation,1970
1970-01-01 00:00:00.000002017,Barbie Video Game Hero,26.726,182,average,Family,1970
1970-01-01 00:00:00.000002017,Barbie Video Game Hero,26.726,182,average,Science Fiction,1970
1970-01-01 00:00:00.000002011,The Rite,26.724,1667,below_avg,Drama,1970
1970-01-01 00:00:00.000002011,The Rite,26.724,1667,below_avg,Thriller,1970
1970-01-01 00:00:00.000002011,The Rite,26.724,1667,below_avg,Horror,1970
1970-01-01 00:00:00.000002017,Fist Fight,26.719,1036,below_avg,Comedy,1970
1970-01-01 00:00:00.000002002,Gangs of New York,26.717,5376,popular,Drama,1970
1970-01-01 00:00:00.000002002,Gangs of New York,26.717,5376,popular,History,1970
1970-01-01 00:00:00.000002002,Gangs of New York,26.717,5376,popular,Crime,1970
1970-01-01 00:00:00.000001959,Some Like It Hot,26.717,2655,popular,Comedy,1970
1970-01-01 00:00:00.000001959,Some Like It Hot,26.717,2655,popular,Music,1970
1970-01-01 00:00:00.000001959,Some Like It Hot,26.717,2655,popular,Romance,1970
1970-01-01 00:00:00.000001959,Some Like It Hot,26.717,2655,popular,Crime,1970
1970-01-01 00:00:00.000002000,Frequency,26.7,1316,popular,Science Fiction,1970
1970-01-01 00:00:00.000002000,Frequency,26.7,1316,popular,Thriller,1970
1970-01-01 00:00:00.000002005,Deuce Bigalow: European Gigolo,26.694,703,not_popular,Comedy,1970
1970-01-01 00:00:00.000002007,Wild Hogs,26.689,1856,not_popular,Action,1970
1970-01-01 00:00:00.000002007,Wild Hogs,26.689,1856,not_popular,Adventure,1970
1970-01-01 00:00:00.000002007,Wild Hogs,26.689,1856,not_popular,Comedy,1970
1970-01-01 00:00:00.000002001,One Piece: Clockwork Island Adventure,26.688,167,average,Action,1970
1970-01-01 00:00:00.000002001,One Piece: Clockwork Island Adventure,26.688,167,average,Animation,1970
1970-01-01 00:00:00.000002001,One Piece: Clockwork Island Adventure,26.688,167,average,Adventure,1970
1970-01-01 00:00:00.000002002,The Count of Monte Cristo,26.687,1365,popular,Adventure,1970
1970-01-01 00:00:00.000002006,Basic Instinct 2,26.682,572,not_popular,Crime,1970
1970-01-01 00:00:00.000002006,Basic Instinct 2,26.682,572,not_popular,Mystery,1970
1970-01-01 00:00:00.000002006,Basic Instinct 2,26.682,572,not_popular,Thriller,1970
1970-01-01 00:00:00.000001993,What's Eating Gilbert Grape,26.679,3091,popular,Romance,1970
1970-01-01 00:00:00.000001993,What's Eating Gilbert Grape,26.679,3091,popular,Drama,1970
1970-01-01 00:00:00.000001976,Carrie,26.672,2848,popular,Horror,1970
1970-01-01 00:00:00.000001976,Carrie,26.672,2848,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Do You Do You Saint-Tropez,26.671,71,not_popular,Comedy,1970
1970-01-01 00:00:00.000002018,Macross Delta the Movie: Passionate Walküre,26.67,3,not_popular,Animation,1970
1970-01-01 00:00:00.000002015,Unfriended,26.658,2873,not_popular,Horror,1970
1970-01-01 00:00:00.000002015,Unfriended,26.658,2873,not_popular,Thriller,1970
1970-01-01 00:00:00.000002015,Unfriended,26.658,2873,not_popular,Mystery,1970
1970-01-01 00:00:00.000002013,The Haunting in Connecticut 2: Ghosts of Georgia,26.658,408,not_popular,Horror,1970
1970-01-01 00:00:00.000002013,The Haunting in Connecticut 2: Ghosts of Georgia,26.658,408,not_popular,Drama,1970
1970-01-01 00:00:00.000002013,The Haunting in Connecticut 2: Ghosts of Georgia,26.658,408,not_popular,Thriller,1970
1970-01-01 00:00:00.000002018,T-34,26.657,666,average,War,1970
1970-01-01 00:00:00.000002018,T-34,26.657,666,average,Action,1970
1970-01-01 00:00:00.000002018,T-34,26.657,666,average,Drama,1970
1970-01-01 00:00:00.000002018,T-34,26.657,666,average,History,1970
1970-01-01 00:00:00.000002007,Atonement,26.657,3293,popular,Drama,1970
1970-01-01 00:00:00.000002007,Atonement,26.657,3293,popular,Romance,1970
1970-01-01 00:00:00.000001969,On Her Majesty's Secret Service,26.654,1372,average,Adventure,1970
1970-01-01 00:00:00.000001969,On Her Majesty's Secret Service,26.654,1372,average,Action,1970
1970-01-01 00:00:00.000001969,On Her Majesty's Secret Service,26.654,1372,average,Thriller,1970
1970-01-01 00:00:00.000002019,Reign of the Supermen,26.642,475,popular,Science Fiction,1970
1970-01-01 00:00:00.000002019,Reign of the Supermen,26.642,475,popular,Animation,1970
1970-01-01 00:00:00.000002019,Reign of the Supermen,26.642,475,popular,Action,1970
1970-01-01 00:00:00.000002019,Klaus,26.639,2863,popular,Animation,1970
1970-01-01 00:00:00.000002019,Klaus,26.639,2863,popular,Family,1970
1970-01-01 00:00:00.000002019,Klaus,26.639,2863,popular,Adventure,1970
1970-01-01 00:00:00.000002019,Klaus,26.639,2863,popular,Comedy,1970
1970-01-01 00:00:00.000002017,Aftermath,26.631,725,not_popular,Drama,1970
1970-01-01 00:00:00.000002017,Aftermath,26.631,725,not_popular,Thriller,1970
1970-01-01 00:00:00.000002008,Another Cinderella Story,26.631,1527,average,Music,1970
1970-01-01 00:00:00.000002008,Another Cinderella Story,26.631,1527,average,Comedy,1970
1970-01-01 00:00:00.000001981,Das Boot,26.631,1632,popular,Drama,1970
1970-01-01 00:00:00.000001981,Das Boot,26.631,1632,popular,History,1970
1970-01-01 00:00:00.000001981,Das Boot,26.631,1632,popular,War,1970
1970-01-01 00:00:00.000002015,The Lobster,26.618,4836,average,Comedy,1970
1970-01-01 00:00:00.000002015,The Lobster,26.618,4836,average,Drama,1970
1970-01-01 00:00:00.000002015,The Lobster,26.618,4836,average,Romance,1970
1970-01-01 00:00:00.000002007,P.S. I Love You,26.617,2856,popular,Drama,1970
1970-01-01 00:00:00.000002007,P.S. I Love You,26.617,2856,popular,Romance,1970
1970-01-01 00:00:00.000002005,Pooh's Heffalump Movie,26.61,346,average,Family,1970
1970-01-01 00:00:00.000002005,Pooh's Heffalump Movie,26.61,346,average,Animation,1970
1970-01-01 00:00:00.000002005,Pooh's Heffalump Movie,26.61,346,average,Comedy,1970
1970-01-01 00:00:00.000002005,Pooh's Heffalump Movie,26.61,346,average,Fantasy,1970
1970-01-01 00:00:00.000002013,Phantom,26.602,241,not_popular,Thriller,1970
1970-01-01 00:00:00.000002017,All Eyez on Me,26.587,1013,average,Music,1970
1970-01-01 00:00:00.000002017,All Eyez on Me,26.587,1013,average,Drama,1970
1970-01-01 00:00:00.000002014,The Cobbler,26.586,1347,not_popular,Fantasy,1970
1970-01-01 00:00:00.000002014,The Cobbler,26.586,1347,not_popular,Comedy,1970
1970-01-01 00:00:00.000002014,The Cobbler,26.586,1347,not_popular,Drama,1970
1970-01-01 00:00:00.000002021,Camp Confidential: America's Secret Nazis,26.583,13,average,Documentary,1970
1970-01-01 00:00:00.000002021,Camp Confidential: America's Secret Nazis,26.583,13,average,Animation,1970
1970-01-01 00:00:00.000002021,Camp Confidential: America's Secret Nazis,26.583,13,average,History,1970
1970-01-01 00:00:00.000002016,Silence,26.57,2487,average,Drama,1970
1970-01-01 00:00:00.000002016,Silence,26.57,2487,average,History,1970
1970-01-01 00:00:00.000002017,The Only Living Boy in New York,26.552,236,below_avg,Drama,1970
1970-01-01 00:00:00.000002015,Battle for Sevastopol,26.54,324,popular,Drama,1970
1970-01-01 00:00:00.000002015,Battle for Sevastopol,26.54,324,popular,War,1970
1970-01-01 00:00:00.000002015,Battle for Sevastopol,26.54,324,popular,Romance,1970
1970-01-01 00:00:00.000002019,Playing with Fire,26.536,526,average,Comedy,1970
1970-01-01 00:00:00.000002019,Playing with Fire,26.536,526,average,Family,1970
1970-01-01 00:00:00.000002019,Blue Story,26.531,130,popular,Crime,1970
1970-01-01 00:00:00.000002019,Blue Story,26.531,130,popular,Drama,1970
1970-01-01 00:00:00.000002019,Blue Story,26.531,130,popular,Romance,1970
1970-01-01 00:00:00.000002006,The Marine,26.529,571,below_avg,Action,1970
1970-01-01 00:00:00.000002015,Pound of Flesh,26.525,176,not_popular,Action,1970
1970-01-01 00:00:00.000002011,Transformers: Dark of the Moon,26.525,6826,below_avg,Action,1970
1970-01-01 00:00:00.000002011,Transformers: Dark of the Moon,26.525,6826,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002011,Transformers: Dark of the Moon,26.525,6826,below_avg,Adventure,1970
1970-01-01 00:00:00.000002004,A Moment to Remember,26.521,225,popular,Drama,1970
1970-01-01 00:00:00.000002004,A Moment to Remember,26.521,225,popular,Romance,1970
1970-01-01 00:00:00.000001969,Butch Cassidy and the Sundance Kid,26.517,1660,popular,Western,1970
1970-01-01 00:00:00.000001969,Butch Cassidy and the Sundance Kid,26.517,1660,popular,Drama,1970
1970-01-01 00:00:00.000001969,Butch Cassidy and the Sundance Kid,26.517,1660,popular,Crime,1970
1970-01-01 00:00:00.000002021,Midnight in the Switchgrass,26.514,231,below_avg,Crime,1970
1970-01-01 00:00:00.000002021,Midnight in the Switchgrass,26.514,231,below_avg,Mystery,1970
1970-01-01 00:00:00.000002021,Midnight in the Switchgrass,26.514,231,below_avg,Thriller,1970
1970-01-01 00:00:00.000002021,Midnight in the Switchgrass,26.514,231,below_avg,Action,1970
1970-01-01 00:00:00.000002004,Species III,26.5,306,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002004,Species III,26.5,306,not_popular,Action,1970
1970-01-01 00:00:00.000002004,Species III,26.5,306,not_popular,Horror,1970
1970-01-01 00:00:00.000002011,Zombie Apocalypse,26.499,187,not_popular,Action,1970
1970-01-01 00:00:00.000002011,Zombie Apocalypse,26.499,187,not_popular,Horror,1970
1970-01-01 00:00:00.000002011,Zombie Apocalypse,26.499,187,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002020,LEGO DC: Shazam! Magic and Monsters,26.487,106,popular,Family,1970
1970-01-01 00:00:00.000002020,LEGO DC: Shazam! Magic and Monsters,26.487,106,popular,Adventure,1970
1970-01-01 00:00:00.000002020,LEGO DC: Shazam! Magic and Monsters,26.487,106,popular,Animation,1970
1970-01-01 00:00:00.000002020,LEGO DC: Shazam! Magic and Monsters,26.487,106,popular,Comedy,1970
1970-01-01 00:00:00.000002018,Lake Placid: Legacy,26.487,106,not_popular,Horror,1970
1970-01-01 00:00:00.000002018,Lake Placid: Legacy,26.487,106,not_popular,Action,1970
1970-01-01 00:00:00.000002018,Lake Placid: Legacy,26.487,106,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002018,Lake Placid: Legacy,26.487,106,not_popular,TV Movie,1970
1970-01-01 00:00:00.000002008,Wanted,26.48,5874,below_avg,Action,1970
1970-01-01 00:00:00.000002008,Wanted,26.48,5874,below_avg,Thriller,1970
1970-01-01 00:00:00.000002008,Wanted,26.48,5874,below_avg,Crime,1970
1970-01-01 00:00:00.000002021,Eiffel,26.475,254,below_avg,Drama,1970
1970-01-01 00:00:00.000002021,Eiffel,26.475,254,below_avg,History,1970
1970-01-01 00:00:00.000002004,The Aviator,26.464,4269,popular,Drama,1970
1970-01-01 00:00:00.000002009,The Girl with the Dragon Tattoo,26.454,2388,popular,Drama,1970
1970-01-01 00:00:00.000002009,The Girl with the Dragon Tattoo,26.454,2388,popular,Thriller,1970
1970-01-01 00:00:00.000002009,The Girl with the Dragon Tattoo,26.454,2388,popular,Crime,1970
1970-01-01 00:00:00.000002009,The Girl with the Dragon Tattoo,26.454,2388,popular,Mystery,1970
1970-01-01 00:00:00.000002020,The King of Staten Island,26.443,599,average,Comedy,1970
1970-01-01 00:00:00.000002020,The King of Staten Island,26.443,599,average,Drama,1970
1970-01-01 00:00:00.000001999,Austin Powers: The Spy Who Shagged Me,26.442,2643,below_avg,Adventure,1970
1970-01-01 00:00:00.000001999,Austin Powers: The Spy Who Shagged Me,26.442,2643,below_avg,Comedy,1970
1970-01-01 00:00:00.000001999,Austin Powers: The Spy Who Shagged Me,26.442,2643,below_avg,Crime,1970
1970-01-01 00:00:00.000001999,Austin Powers: The Spy Who Shagged Me,26.442,2643,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002020,Nocturne,26.436,274,below_avg,Horror,1970
1970-01-01 00:00:00.000002020,Nocturne,26.436,274,below_avg,Mystery,1970
1970-01-01 00:00:00.000002020,Nocturne,26.436,274,below_avg,Thriller,1970
1970-01-01 00:00:00.000002020,Nocturne,26.436,274,below_avg,Music,1970
1970-01-01 00:00:00.000002020,Superman: Red Son,26.434,645,popular,Science Fiction,1970
1970-01-01 00:00:00.000002020,Superman: Red Son,26.434,645,popular,Animation,1970
1970-01-01 00:00:00.000002020,Superman: Red Son,26.434,645,popular,Action,1970
1970-01-01 00:00:00.000002009,Ninja,26.434,244,below_avg,Action,1970
1970-01-01 00:00:00.000002009,Ninja,26.434,244,below_avg,Crime,1970
1970-01-01 00:00:00.000002009,Ninja,26.434,244,below_avg,Drama,1970
1970-01-01 00:00:00.000002009,Ninja,26.434,244,below_avg,Thriller,1970
1970-01-01 00:00:00.000002017,Two Mothers,26.421,2,average,Drama,1970
1970-01-01 00:00:00.000002017,Two Mothers,26.421,2,average,Romance,1970
1970-01-01 00:00:00.000002020,Run,26.412,1593,popular,Thriller,1970
1970-01-01 00:00:00.000002020,Run,26.412,1593,popular,Horror,1970
1970-01-01 00:00:00.000002020,Run,26.412,1593,popular,Drama,1970
1970-01-01 00:00:00.000001964,Le Gendarme de Saint-Tropez,26.401,662,average,Comedy,1970
1970-01-01 00:00:00.000001998,I Still Know What You Did Last Summer,26.401,1155,not_popular,Horror,1970
1970-01-01 00:00:00.000001998,I Still Know What You Did Last Summer,26.401,1155,not_popular,Mystery,1970
1970-01-01 00:00:00.000001998,I Still Know What You Did Last Summer,26.401,1155,not_popular,Thriller,1970
1970-01-01 00:00:00.000002008,Bleach the Movie: Fade to Black,26.375,120,average,Action,1970
1970-01-01 00:00:00.000002008,Bleach the Movie: Fade to Black,26.375,120,average,Animation,1970
1970-01-01 00:00:00.000002008,Bleach the Movie: Fade to Black,26.375,120,average,Fantasy,1970
1970-01-01 00:00:00.000002008,Bleach the Movie: Fade to Black,26.375,120,average,Drama,1970
1970-01-01 00:00:00.000002007,Stardust,26.37,3268,popular,Adventure,1970
1970-01-01 00:00:00.000002007,Stardust,26.37,3268,popular,Fantasy,1970
1970-01-01 00:00:00.000002007,Stardust,26.37,3268,popular,Romance,1970
1970-01-01 00:00:00.000002007,Stardust,26.37,3268,popular,Family,1970
1970-01-01 00:00:00.000002020,The Midnight Sky,26.367,1443,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000002020,The Midnight Sky,26.367,1443,not_popular,Drama,1970
1970-01-01 00:00:00.000001998,The Big Lebowski,26.366,9129,popular,Comedy,1970
1970-01-01 00:00:00.000001998,The Big Lebowski,26.366,9129,popular,Crime,1970
1970-01-01 00:00:00.000001977,The Many Adventures of Winnie the Pooh,26.361,770,popular,Animation,1970
1970-01-01 00:00:00.000001977,The Many Adventures of Winnie the Pooh,26.361,770,popular,Family,1970
1970-01-01 00:00:00.000001985,Cat's Eye,26.361,468,average,Horror,1970
1970-01-01 00:00:00.000001985,Cat's Eye,26.361,468,average,Thriller,1970
1970-01-01 00:00:00.000001995,Ace Ventura: When Nature Calls,26.35,3287,below_avg,Crime,1970
1970-01-01 00:00:00.000001995,Ace Ventura: When Nature Calls,26.35,3287,below_avg,Comedy,1970
1970-01-01 00:00:00.000001995,Ace Ventura: When Nature Calls,26.35,3287,below_avg,Adventure,1970
1970-01-01 00:00:00.000002019,The Wandering Earth,26.346,546,below_avg,Science Fiction,1970
1970-01-01 00:00:00.000002019,The Wandering Earth,26.346,546,below_avg,Action,1970
1970-01-01 00:00:00.000002019,The Wandering Earth,26.346,546,below_avg,Drama,1970
1970-01-01 00:00:00.000001997,MouseHunt,26.346,985,below_avg,Comedy,1970
1970-01-01 00:00:00.000001997,MouseHunt,26.346,985,below_avg,Family,1970
1970-01-01 00:00:00.000002011,TEKKEN: Blood Vengeance,26.341,166,average,Action,1970
1970-01-01 00:00:00.000002011,TEKKEN: Blood Vengeance,26.341,166,average,Animation,1970
1970-01-01 00:00:00.000002011,TEKKEN: Blood Vengeance,26.341,166,average,Science Fiction,1970
1970-01-01 00:00:00.000002021,Black Box,26.339,434,popular,Mystery,1970
1970-01-01 00:00:00.000002021,Black Box,26.339,434,popular,Thriller,1970
1970-01-01 00:00:00.000002021,Black Box,26.339,434,popular,Drama,1970
1970-01-01 00:00:00.000002017,The Invisible Guardian,26.336,535,below_avg,Thriller,1970
1970-01-01 00:00:00.000001997,Free Willy 3: The Rescue,26.332,267,below_avg,Family,1970
1970-01-01 00:00:00.000001997,Free Willy 3: The Rescue,26.332,267,below_avg,Adventure,1970
1970-01-01 00:00:00.000001992,The Bodyguard,26.33,2280,average,Thriller,1970
1970-01-01 00:00:00.000001992,The Bodyguard,26.33,2280,average,Action,1970
1970-01-01 00:00:00.000001992,The Bodyguard,26.33,2280,average,Drama,1970
1970-01-01 00:00:00.000001992,The Bodyguard,26.33,2280,average,Music,1970
1970-01-01 00:00:00.000001992,The Bodyguard,26.33,2280,average,Romance,1970
1970-01-01 00:00:00.000001968,Barbarella,26.329,476,not_popular,Science Fiction,1970
1970-01-01 00:00:00.000001968,Barbarella,26.329,476,not_popular,Adventure,1970
1970-01-01 00:00:00.000002013,Steins;Gate: The Movie − Load Region of Déjà Vu,26.328,217,popular,Science Fiction,1970
1970-01-01 00:00:00.000002013,Steins;Gate: The Movie − Load Region of Déjà Vu,26.328,217,popular,Animation,1970
